name,code,credits
MIAD4982,SEM. INVESTIGACIÓN I PHD,2.0
MUSI1415,INSTRUMENTO 1 - 15 - GUITARRA,4.0
MUSI1208,PIANO COMPLEMENTARIO 1,3.0
ARTE3602,ANTEPROYECTO NUEVO,3.0
IELE1502L,LAB. SISTEMAS DINAMICOS,0.0
EDUC6009,COLOQUIO DE INVESTIGACION V,0.0
IBIO2099L,LAB.FISIOLOG.CUANTIT.ING.BIOM1,0.0
"",,0.0
ARTE1215,TALLER EXPRESION EXPERIMENTAL,3.0
FISI1019,FISICA EXPERIMENTAL I,1.0
DISE3208,DEBATES SOBRE ARTE Y DISEÑO,3.0
SOCI1005B,"ESTADO ,MERCADO Y TRANSF SOCIA",3.0
ISIS1206,ESTRUCTURAS DE DATOS,3.0
ARQU3910,PROYECTO UNIDAD AVANZADA GRP1,5.0
GEOC3039,LAB ESTRATIGR. Y SEDIMENTOLOG.,1.0
MBIO1100,BIOLOGIA CELULAR-TEO,3.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
MBIO1101,BIOLOGIA CELULAR-LAB,0.0
EDUC4207,TESIS 2,6.0
IELE2500L,LABORATOR SEÑALES,0.0
MATE1214,CALCULO INTEGR -ECUAC.DIF.,3.0
LITE2407,LATIN III,3.0
LEGI5503,INTERV. ESTADO SECTOR FINANCIE,3.0
LENG1105,INGLÉS 5,0.0
IIND2201C,REFUERZO CONTROL DE PRODUCCION,0.0
MUSI1303,CORO DE CAMARA,0.0
MUSI1415,INSTRUMENTO 1 - 15 - CLARINETE,4.0
ICYA3307,DISEÑO DE VIAS,3.0
MBIO3915,COLECCIONES MICROBIOLOGICAS,2.0
CISO4016,SEMINARIO EMOCIONES MORALES,4.0
IQUI2102C,COMPL. FENOMENOS TRANSPORTE 2,0.0
DEPO3103,RUGBY FEMENINO,1.0
BIOL1300,BIOLOGIA DE ORGANISMOS-TEO,3.0
DERE1300,CONSTITUCION Y DEMOCRACIA,3.0
FISI1018C,COMPL. FÍSICA I,0.0
DEPO1225,KUNG FU,1.0
DISE2122,ESTUDIO 5: DIRECCIÓN CREATIVA,4.0
IBIO4780,TESIS I,4.0
PSIC4890,SUSTENTACIÓN PROY INVEST MA,0.0
IMEC3704,PROBLEMA ESPEC.INTERCAMBIO 2,3.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
ISIS1205,ALGORITMICA Y PROGR. OBJ. II,3.0
ICYA2101C,COMPL TERMOQUIMICA AMBIENTAL,0.0
ISIS1404,TI EN LAS ORGANIZACIONES,3.0
MUSI1130B,DE LA HABANERA AL TANGO,3.0
MATE1252,CALCULO INTEGRAL-PROBABILIDAD,3.0
ANTR2116,PATRIMONIO CULTURAL,3.0
DERE3603,ARBITRAJE NACIONAL E INTERNAL.,3.0
IMEC4702,TESIS 2,8.0
DEIN4603,DERECHO INT Y GLOBALIZACION,4.0
CIDE3172B,ESTADO RESISTENCIA CAMBIO SOCI,3.0
EDUC1027,LABORATORIO DESARR E INTERACCI,1.0
ANTR1104,METODOS CUALITATIVOS DE INVEST,3.0
ISIS1404L,LAB TI EN LAS ORGANIZACIONES,0.0
IQUI3320,INTROD.TECN.LENGUAJ.PERFUMERIA,3.0
ARTE2111,PINTURA Y CUERPO,3.0
MEDI1101,INTRODUC.A LA PROFESION MEDICA,2.0
CISO4606,MAPAS Y ANALISIS CON SIG,4.0
IBIO4703,PROYECTO ESPECIAL MAESTRIA,1.0
IELE2402L,LAB. COMUNICACIONES,0.0
IBIO2260,MODELADO Y SIMULACIÓN SIST BIO,3.0
LENG1104,INGLÉS 4,0.0
ECON2201C,COMPL MACROECONOMIA 2,0.0
LITE1400,LATIN I,3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
CISO4014,"REPRESENT, CONOCI Y ETNOGRAFÍA",4.0
ICYA1117L,LAB MECANICA DE MATERIALES,0.0
DERE2403,PENAL ESPECIAL,3.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
LENG1201,FRANCÉS 1,3.0
ICYA1110,QUIMICA AMBIENTAL,3.0
MIIA4001,TRABAJO PRACTICO 1,2.0
DEPO1218,TENIS DE CAMPO AVANZADOS,1.0
DISE3207,ALIMENTOS OPORTUN. EMPRENDED.,3.0
BIOL1313,BIOLOGIA PARA PSICOLOGIA-LAB,0.0
"",,0.0
IIND3218C,REFUERZO FUND. CALIDAD,0.0
ECON2105,TEORIA DE JUEGOS,3.0
IQUI6007,TUTORIAL ESPECIAL,1.0
PSCL4400,INVESTIGACIÓN DIRIGIDA,4.0
QUIM1304,LAB DE FUNDAMENTOS QUIM ORG,0.0
ISIS3991,PRACTICA PROFESIONAL,6.0
DERE1202,FUNDAM DERE DE LOS NEGOCIOS,3.0
IBIO2651,LABORATORIO BIOMATERIALES,0.0
ICYA2401,MECANICA DE FLUIDOS,3.0
RJUR5584,DERECHO TRIBUTARIO ESPECIAL II,6.0
ADMI1603,COMPORT. ORGANIZACION.(INGLES),3.0
FISI1019,FISICA EXPERIMENTAL I,1.0
PSIC3833,PSICOLOGIA COMUNITARIA,3.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
DISE3437,"DISEÑO, MATERIALES Y PROCESOS",3.0
DERE2101,HISTORIA DE LAS INSTITUCIONES,3.0
MATE1105,ALGEBRA LINEAL 1,3.0
MLIT4510,LITERATURA Y FOTOGRAFÍA,4.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
QUIM6988,TESIS 8 (DOCTORADO),12.0
ANTR3990,INSCRIPCION A GRADO,0.0
IMEC2411L,LAB. INGENIERIA DE MATERIALES,0.0
LENG1102,INGLÉS 2,0.0
DERE3801,CONSULTORIO JURIDICO I,4.0
ICYA2412L,LAB MECANICA FLUIDOS AMBIENTAL,0.0
ARQU3863,TEORIA UI ARQU DEL PAISAJE,3.0
ISIS2203,INFRAESTRUCTURA COMPUTACIONAL,3.0
"",,0.0
DERE3608,CONCURSO DERECHOS HUMANOS,3.0
ISIS1404L,LAB TI EN LAS ORGANIZACIONES,0.0
MUSI1912,CANTO 3,4.0
EDUC4706,SEM FILOSOFIA DE LA EDUCACION,4.0
MATE1105,ALGEBRA LINEAL 1,3.0
MUSI1807,TALLER MIDI (ELECTIVA-OPCION),3.0
ARQU1420,TALLER CIUDAD 2,3.0
"",,0.0
FISI1018C,COMPL. FÍSICA I,0.0
IQUI6980,TESIS 4CR,4.0
DISE1405,M-T: EXPRESIÓN TRIDIMENSIONAL,3.0
CISO4610,PSICOFARMAC. Y NEUROQUIMICA,4.0
EDUC4207,TESIS 2,6.0
MUSI1826,CORO SINFONICO DE LOS ANDES,2.0
PERI1015A,VIAJESPORLOSTIEMPOSDEL OCIO Y,3.0
EDUC4206,TESIS 1,6.0
STRA5413,ANALISIS FINANCIERO,2.0
IIND2107C,REFUERZO PROBA Y ESTD II,0.0
MUSI1415,INSTRUMENTO 1 - 15 - SAXOFÓN,4.0
LENG1301,ALEMAN 1,3.0
FISI1028,FISICA II,3.0
IIND2401,ANALIS.DECISION INVERSION,3.0
FISI1000,PREFISICA,3.0
DEPO1208,STRETCHING (ESTIRAMIENTO),1.0
EDUC4207,TESIS 2,6.0
MUSI1100A,APRECIACION DE LA MUSICA,3.0
FISI1018,FISICA I,3.0
DECA1001,HERRAMIENTAS VIDA UNIVERSITARI,1.0
FILO6990,TUTORÍA DE INVESTIGACIÓN 4 DOC,8.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
EDUC3000,PRACTICA PEDAGOGICA,4.0
ADMI3238,MERCADEO VERDE,3.0
LENG1104,INGLÉS 4,0.0
ECON4659,TEORIA DE JUEGOS,4.0
"",,0.0
LENG1104,INGLÉS 4,0.0
MBIO2103,BIOLOGIA MOLECULAR-LAB,1.0
ICYA2412,MECÁNICA DE FLUIDOS AMBIENTAL,3.0
LITE3993,PRÁCTICA DE GRADO,6.0
CISO4603,EVALUACION PROYECT. Y PROGRAM.,4.0
MUSI1210,PIANO COMPLEMENTARIO 3,3.0
LENG1104,INGLÉS 4,0.0
ECON1006C,COMPL.PENSANDO PROBLEMAS,0.0
MUSI1404,CONJUNTO 1 - GUITARRA,3.0
EDUC4206,TESIS 1,6.0
DEPO1219,TENIS DE MESA INTERMEDIO,1.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
MUSI1415,INSTRUMENTO 1 - 15,4.0
LENG1201,FRANCÉS 1,3.0
IQUI2024,LAB. EQUILIBRIO,0.0
MBIO2307,VIROLOGIA-LAB,1.0
DERE2204,PRUEBAS,3.0
IIND2201,CONTROL DE PRODUCCION,3.0
MATE1207C,CAL. VECTORIAL COMPL,0.0
MIAD4101,FUNDAMENTOS MICROECONOMÍA,4.0
ECON2201C,COMPL MACROECONOMIA 2,0.0
IIND2107,PROBABILIDAD Y ESTADISTICA II,3.0
DERE2205,CONTRATOS,5.0
DEPO1204,BILLAR MASCULINO,1.0
MBIO3100,BIOL.CELU Y MOLEC.PROCARIO-TEO,3.0
ADMI2106,RESPONSABILIDAD SOCIAL,3.0
QUIM1619,LAB FUNDAM ANÁLISIS QUÍMICO,0.0
DISE2356,COMUNICACIÓN 1,3.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
ECON3732,MICROECONOMETRIA FINANCIERA,3.0
LENG1105,INGLÉS 5,0.0
IELE2100L,LAB.ELEM.SISTEMAS ELECTRICOS,0.0
ANTR3014,SEMILLERO NARCOESTETICA Y REPR,0.0
DEPO1236,SOFTBOL MASCULINO,1.0
IELE1002L,LAB.FUNDAMENTOS CIRCUITOS,0.0
"",,0.0
MUSI1912,CANTO 3,4.0
IMEC1410,CIENCIA DE MATERIALES,3.0
IIND2103C,REFUERZO PRINCIPIOS OPTIMIZAC.,0.0
LENG1106,INGLÉS 6,0.0
DERE3813,CJ PAIS PRIMARIA,0.0
PSIC2602,EVALUACION PSICOLÓGICA,3.0
PSIC1026,SEMILLERO SUB. VIOLEN Y GUERRA,0.0
CPOL2501,TALLER METODOLOGIA,3.0
EDUC4207,TESIS 2,6.0
IMEC1000C,COMPL.INTRODUCCION IMEC,0.0
MBIO2303,BIOLOGIA DE HONGOS-LAB,1.0
CPOL6980,TRABAJO GRUPO DE INVEST. DOCT.,1.0
DERE3409,CRIMINOLOGIA,3.0
EGOB4817,"CIUDAD REGIÓN, POLÍT. PÚBLICAS",4.0
MDER4901,INTERCAMBIO,2.0
MUSI2200,PIANO COMPLEMENTARIO 4,3.0
LENG1202,FRANCÉS 2,3.0
QUIM1103,QUÍMICA,3.0
QUIM2622,QUIMICA ANALITICA II,3.0
MIAD4990,SUSTENTACIÓN TESIS,2.0
PSIC6992,SUSTENTACION DE TESIS DOCTORAL,0.0
DERE3303,CONTRATOS ESTATALES,3.0
GEOC3069,LAB.SENSORE REMOTOS SIG Y GPS,0.0
MATE1214,CALCULO INTEGRAL-ECUAC.DIFEREN,3.0
CISO4018,SEM. METAFISICA ARISTOTELES,4.0
ICYA1122L,LAB MATERIALES ING CIVIL,0.0
IELE2010L,LAB MATERIALES PARA IEE,0.0
IELE1000C,COMPL INTR. INGENIERIA ELECTR,0.0
DERE2208,RELACIONES FAMILIARES,4.0
"",,0.0
LENG1103,INGLÉS 3,0.0
LITE3615,SEMINARIO DE EDICIÓN 2,3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
ICYA2402L,LAB HIDRAULICA,0.0
ICYA3401,HIDROLOGIA,3.0
SPUB4505,EDUCACION PARA LA SALUD,4.0
IELE2500L,LABORATOR SEÑALES,0.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
IBIO2650,BIOMATERIALES,3.0
ECON2107C,COMPL INTRODUCCION A LA MICRO,0.0
DISE1501,BOCETACIÓN DE IDEAS,3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
DISE2356,COMUNICACIÓN 1,3.0
FILO2000,LOGICA 2,3.0
IELE3006L,LAB OPTIMIZACION,0.0
LENG1103,INGLÉS 3,0.0
QUIM2519,LAB DE FUNDAMENT FISICOQUIM,0.0
ADMI3122,JUEGO GERENCIAL,3.0
CISO2110,PENSAMIENTO LATINOAMERICANO,3.0
"",,0.0
DEMP5301,RELACIONES LABORALES,2.0
ICYA1122L,LAB MATERIALES ING CIVIL,0.0
LENG1103,INGLÉS 3,0.0
LITE1100,INTR.A LOS ESTUDIOS LITERARIOS,3.0
MATE1252,CALCULO INTEGRAL-PROBABILIDAD,3.0
LENG1100,NIV. ORALIDAD EN INGLES,0.0
MUSI1114A,MUSICA ORQUESTAL EN OCCIDENTE,3.0
MDER4401,MONOGRAFIA DE GRADO,6.0
FISI1029,FISICA EXPERIMENTAL II,1.0
IMEC3992,PRERREQUISITO PRACTICA,0.0
ICYA3203C,COMPL GERENCIA PROY CONSTRUCCI,0.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
DISE3205,HISTORIA DEL DISEÑO 2,3.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
MATE1207C,CALCULO VECTORIAL COMPL,0.0
QUIM1301C,COMPL DE QUÍMICA ORGÁNICA,0.0
CPOL4103,TRABAJO DE GRADO,4.0
ECON4213C,COMPL MACROECONOMI AVANZADA LP,0.0
MATE1207C,CALCULO VECTORIAL COMPL,0.0
IBIO1110,PROGRAMA DE ACOMPAÑAMIENTO,0.0
DEPO1231,TCHOUKBALL,1.0
GEOC2029,LAB MINER. FORMADORES DE ROCAS,1.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
FISI1038C,COMPL. ONDAS Y FLUIDOS,0.0
MATE1105,ALGEBRA LINEAL 1,3.0
DEPO1230,GOLF PRINCIPIANTES,1.0
FISI1029,FISICA EXPERIMENTAL II,1.0
IELE2210,SISTEMAS ELECTRONICOS DIGITALE,3.0
IBIO1999,MONITORIA IBIO,0.0
DISE1316,DIBUJO DE FIGURA HUMANA,3.0
ARQU2430,TEORIAS URBANAS,3.0
ANTR3102,PENSAM. ANTROPOLOGICO COLOMB.,3.0
ADMI1602,TALLER AUTOCONOCIMIENTO,2.0
ARTE1231,APRECIACIÓN DEL CINE,3.0
ADMI1603,COMPORT. ORGANIZACIONAL,3.0
QUIM2001,PRINCIPIOS DE LA QUIMICA,2.0
IMEC4000,TECNICAS DE EXPERIMT. E INSTRU,4.0
IIND2302C,COMPL. PENS SISTE ORGANIZACION,0.0
MUSI1401,INSTRUMENTO COMPL.2,3.0
FISI1019,FISICA EXPERIMENTAL I,1.0
"",,0.0
MADM4701,NEGOCIOS INTERNACIONALES,2.0
"",,0.0
BIOL1327,ECOLOGIA: PRINCIPIOS Y APLICA.,3.0
IBIO4790,TESIS II,8.0
LENG1201,FRANCÉS 1,3.0
IELE1000C,COMPL INTR. INGENIERIA ELECTR,0.0
IELE3090,PRACTICA PROFESIONAL,6.0
DDER6401,TUTORIA 1,4.0
ICYA2203L,LAB ANALISIS SIST. ESTRUCTURAL,0.0
MISO4205,MEJORAMIENTO EXPERIENCIA USUAR,4.0
BIOL1327,ECOLOGIA: PRINCIPIOS Y APLICA.,3.0
MATE1201,PRECALCULO,3.0
BIOL1329A,AZUL PROFUNDO:CRONICAS DEL MAR,3.0
IIND2106C,REFUERZO PROBA Y ESTAD I,0.0
IMEC1330L,LABORATORIO TERMODINÁMICA,0.0
MHAR4010,PROY. DE CAMPO: CONTINUIDAD,4.0
CIDE4140,TEORÍAS DEL DESARROLLO,4.0
EDUC4207,TESIS 2,6.0
DGGJ4202,PROBLEMAS ADMON DE JUSTICIA II,4.0
ICYA2203L,LAB ANALISIS SIST. ESTRUCTURAL,0.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
FISI1038C,COMPL. ONDAS Y FLUIDOS,0.0
ANTR3193,DISEÑO DE MONOGRAFIA,3.0
DERE2102,TEORIA JURIDICA,5.0
IIND2302C,COMPL. PENS SISTE ORGANIZACION,0.0
ARQU2102,PROYECTO TECTONICA,5.0
ARTE1405B,EL ARTISTA Y LA CIUDAD,3.0
IBIO2651,LABORATORIO BIOMATERIALES,0.0
FISI1018C,COMPL. FÍSICA I,0.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
IBIO6002,TUTORIAL 1,4.0
ADMI1602,TALLER AUTOCONOCIMIENTO,2.0
CBIO6802,SEMIN.INVESTIGACION DOC. L.D.1,8.0
IIND2106C,REFUERZO PROBA Y ESTAD I,0.0
IIND1300B,"REDES, JUEGOS Y ALTRUISMO",3.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
FISI1018,FISICA I,3.0
DEPO3106,SQUASH AVANZADOS,1.0
MBIT4202,GOBIERNO DE TI,4.0
IBIO2241,LAB PROGRAMACION CIENTIFICA,0.0
ADMI2501,ANALISIS ENTORNO COLOMBIANO,3.0
EDUC4206,TESIS 1,6.0
ARTE3602,ANTEPROYECTO NUEVO,3.0
IELE6002,TUTORIAL 1,4.0
IELE1006L,LAB.FUNDAMENTOS CIRCUITOS,0.0
MEDI1102,HABILIDADES DE COMUNICACIÓN I,2.0
FISI1028C,COMPL. FÍSICA II,0.0
DERE2206,PROPIEDAD Y DERECHOS REALES,3.0
ISIS2804,LAB MARATONES PROGRAMACION,1.0
ICYA2401L,LAB MECANICA DE FLUIDOS,0.0
CISO2200,PROBLEMAS DE LA INVEST. SOCIAL,3.0
ADMI1602,TALLER AUTOCONOCIMIENTO,2.0
FISI1028C,COMPL. FÍSICA II,0.0
ISIS3302L,"LAB MODELA, SIMULACION Y OPT",0.0
BIOL3201,GENETICA EVOLUTIVA-LAB,1.0
ICYA2304L,LAB FUNDAMENTOS DE GEOTECNIA,0.0
BIOL3912,COLECCIONES BIOLOGICAS,2.0
IIND2109C,REFUERZO SIST. APOYO DECISION,0.0
IQUI3039,INTRO. MODEL. Y SIMUL. ING.,3.0
MDIS4105,ESTUDIO MAESTRÍA,4.0
QUIM1103,QUÍMICA,3.0
HIST2302B,AMERICA LATINA SIGLO XIX,3.0
EDUC4207,TESIS 2,6.0
ARTI4103,ARQUITECTURA DE NEGOCIO Y TI,4.0
IELE1080,TUTORIA IEE,0.0
DEPO3248,NATACION PRINCIPIANTES,1.0
DERE3207,DERECHO DE LA COMPETENCIA,3.0
IMEC4800,PROB. ESPECIAL MAGISTER,4.0
FISI1018C,COMPL. FÍSICA I,0.0
DISE3129,ESTUDIO 7: TALLER INNOVACIÓN,3.0
IIND1001,PROGRAMA DE ACOMPAÑAMIENTO,0.0
ARTE2109,FUNDAMENTOS DE ESCULTURA,3.0
ICYA1125,GEOMÁTICA,3.0
DERE3206,SUCESIONES,3.0
FILO6984,DISERTACIÓN EN PROGRESO,0.0
IELE1502L,LAB. SISTEMAS DINAMICOS,0.0
DEPO1219,TENIS DE MESA PRINCIPIANTE,1.0
IIND3000,PROYECTO DE GRADO 1,0.0
MFIN4203,DERIVADOS,2.0
LENG1104,INGLÉS 4,0.0
FILO3992,PRACTICA DE MEDIO TIEMPO,3.0
ARTE3602,ANTEPROYECTO NUEVO,3.0
HIST2205A,HISTORIA DE COLOMBIA,3.0
MUSI1415,INSTRUMENTO 1 - 15 - TROMPETA,4.0
IIND2401,ANALIS.DECISION INVERSION,3.0
PERI1019,TALLER SONORO,3.0
DISE1405,M-T: EXPRESIÓN TRIDIMENSIONAL,3.0
PSIC1016,SEMILLERO RELACIONES AFECTIVAS,0.0
IIND2201C,REFUERZO CONTROL DE PRODUCCION,0.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
LENG1104,INGLÉS 4,0.0
DEPO1208,RUMBA AEROBICA,1.0
IIND3221C,REFUERZO LOGÍSTICA,0.0
MBIO3919,TRABAJO DE GRADO,4.0
EGOB3114,FINANZAS PUBLICAS Y PRESUPUEST,3.0
IBIO4704,PROYECTO ESPECIAL MAESTRIA 2,4.0
ICYA2304L,LAB FUNDAMENTOS DE GEOTECNIA,0.0
IELE2500,SEÑALES,3.0
MATE1002B,MATEMATICAS Y CIVILIZACION,3.0
ECON3750,MACRO Y FINANZAS INTERNACIONAL,3.0
EGOB4112,PROYECTO DE GRADO I,3.0
IMEC4990,INSCRIPCION A GRADO,0.0
ADMI1603,COMPORT. ORGANIZACIO. (INGLES),3.0
CSOF5100,PROYECTO 1,1.0
DISE3344,HISTORIA DE LA TIPOGRAFÍA,3.0
IIND1001,PROGRAMA DE ACOMPAÑAMIENTO,0.0
DERE2103,ETICA PROFESIONAL,3.0
LENG1104,INGLÉS 4,0.0
CPOL1100,INTROD.POLITICA COMPARADA,3.0
HIST2206A,GEOGRAFIA DE AMERICA LATINA,3.0
ICYA1117L,LAB MECANICA DE MATERIALES,0.0
MATE1207,CALCULO VECTORIAL (INGLES),3.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
MATE1207C,CALCULO VECTORIAL COMPL,0.0
FISI1013,LABORATORIO DE FISICA BASICA 1,1.0
EDUI4000,MATEMÁTICAS,4.0
DERE2207,ARGUMENTACION EN PROCESOS CIVI,3.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
PSCL4113,TALLER SUPERVISION CLINICA,0.0
LEGI5501,ASPECTOS JURIDICOS ECONOMICOS,3.0
MEDI1104,PRINCIP. DEL DESARROLLO HUMANO,1.0
IELE3138,SIST. ELECTRICOS INDUSTRIALES,3.0
IIND3218,FUNDAMENTOS DE LA CALIDAD,3.0
STRA5428,SIMULACION SISTEMAS ELECTRICOS,2.0
DISE2200,CULTURAS VISUALES,3.0
GEOC3039,LAB ESTRATIGR. Y SEDIMENTOLOG.,1.0
CBIO4800,SEMINARIOS INVESTIGACION L.D.,4.0
IIND2400,SIST. DE CONTROL GERENCIAL,3.0
ARQU2330,SISTEMAS DE CONSTRUCCION Y EST,3.0
CPOL1200,INTROD.RELAC.INTERNAC.,3.0
MATE1207,CALCULO VECTORIAL,3.0
ECON4113,MICRO AVANZ TEORIA DE JUEGOS,4.0
ECON6302,ECONOMETRÍA 2 DOC,4.0
CBIO6924,PASANTIA 1,6.0
CONT1461L,LAB. SISTEM. INFORM. EMPRESAR.,0.0
MATE1214C,CALC.INTEG-ECUAC.DIFEREN COMPL,0.0
ICYA2401L,LAB MECANICA DE FLUIDOS,0.0
QUIM1303,FUNDAMENTOS QUÍMICA ORGÁNICA,3.0
"",,0.0
ISIS1204,ALGORITMICA Y PROGR. OBJ. I,3.0
DEPO3102,SELECCION FUTBOL SALA FEMENINO,1.0
EDUC6014,INVESTIGACIÓN DOCTORAL II,12.0
ICYA2401L,LAB MECANICA DE FLUIDOS,0.0
IBIO3371,LABORATORIO DE NEUROCIENCIAS,0.0
CPOL2247,POLITICS OF THE GLOBAL SOUTH,3.0
IMEC3530,DISEÑO DE SISTEMAS MECANICOS,3.0
LENG1106,INGLÉS 6,0.0
EDUC4207,TESIS 2,6.0
DEPO1219,TENIS DE MESA AVANZADO,1.0
CBIO6915,PASANTIA DOCTORADO 2,12.0
IIND2201,CONTROL DE PRODUCCION,3.0
DERE2207,ARGUMENTACION EN PROCESOS CIVI,3.0
FISI1000C,COMPL. PREFISICA,0.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
EGOB3901,OPCION GRADO CICLO POSGRADO,0.0
QUIM1104,LABORATORIO DE QUÍMICA,0.0
MGPD4408,SALUD GLOBAL,2.0
ISIS1205,ALGORITMICA Y PROGR. OBJ. II,3.0
IMEC2540L,LAB. DINAMICA SISTEM.MECANICOS,0.0
DECA2204,PROYECTO DE GRADO EN INTERCAMB,0.0
IELE3200L,LABORATORIO ELECTRONIC ANALOGA,0.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
PSIC1022,SEMILLERO LAB DE COGNICION,0.0
DEPO1219,TENIS DE MESA PRINCIPIANTE,1.0
IELE2300,ANALISIS DE SISTEMS DE CONTROL,3.0
QUIM4900,TESIS I,6.0
ICYA1114C,COMPL INTRO A ING CIVIL,0.0
ARTE2108,FUNDAMENTOS DE DIBUJO,3.0
MATE1203,CALCULO DIFERENCIAL,3.0
LITE2405,LATÍN II,3.0
MATE1203C,CALCULO DIFERENCIAL COMPL.,0.0
IBIO6980,TESIS 4CR,4.0
MUSI1205,ENTREN AUDITIVO 1,2.0
DEPO1240,SQUASH PRINCIPIANTES,1.0
CPOL2244,ENFOQUES CONCEPTUALES RRII,3.0
DISE3199,ESTUDIO 8: PROYECTO DE GRADO,3.0
DMIN5202,SECTOR MINERO-ENERGÉTICO,4.0
ECON2106C,COMPL TEORIA DEL CONS Y FIRMA,0.0
IIND2401C,REFUERZO ANALIS.DECISION INVER,0.0
FISI1018C,COMPL. FÍSICA I,0.0
LITE1611,ESPAÑOL,3.0
EGOB4104,TECNICAS DE ANALISIS DE DATOS,4.0
DISE1106,ESTUDIO 1,4.0
GEOC3050,SEMINARIO DE GEOCIENCIAS,1.0
MATE1105,ALGEBRA LINEAL 1 (INGLES),3.0
LITE2101,TEORIA LITERARIA 3,3.0
CISO4613,ANARQUISMO E IMAGINARIO SOCIAL,4.0
MDIS4501,LABORATORIO DE INNOVACIÓN APLI,1.0
MUSI1821,ARREGLOS JAZZ: INTRODUCCIÓN,3.0
"",,0.0
IELE2210L,LAB. SIST. ELECTRON. DIGITALES,0.0
DERE2302,JUEZ E INTERPRET CONSTITUCIONA,3.0
DPUB4300,REGULACIÓN DE SERVICIOS PÚBLIC,4.0
IELE1000C,COMPL INTR. INGENIERIA ELECTR,0.0
DADM6990,SUSTENTACION DISERTACION,1.0
DMIN5201,NEGOCIOS Y HERRAMIENTAS JUR.,5.0
LITE2579,SURREALISMO DE ANDRÉ BRETON,3.0
CISO2200,PROBLEMAS DE LA INVEST. SOCIAL,3.0
ISIS1204L,LAB ALGORITMICA Y PROG. OBJ I,0.0
QUIM1103C,COMPL. DE QUÍMICA,0.0
CISO1200B,"PENSAD:WEBER, DURKHEIM, MARX",3.0
MATE1105,ALGEBRA LINEAL 1,3.0
CBIO6982,TESIS DOCTORADO 3,8.0
DEPO1206,CUERPO TOTAL,1.0
MBIO2102C,COMPL. BIOLOGIA MOLECULAR,0.0
ARTE2210,INSTALACION AUDIOVISUAL,3.0
FISI1028C,COMPL. FÍSICA II,0.0
LENG1104,INGLÉS 4,0.0
MATE1105C,ALGEBRA LINEAL 1 COMPL,0.0
MISO4101,PROCESOS DE DESARROLLO AGILES,4.0
FISI1029,FISICA EXPERIMENTAL II,1.0
MATE1201,PRECALCULO,3.0
LENG1103,INGLÉS 3,0.0
BIOL3325,BIOLOGIA DE CONSERVACION-LABOR,1.0
CISO4006,DISEÑO DE INVESTIGACION MAESTR,4.0
EGOB4112,PROYECTO DE GRADO I,3.0
MATE1203,CALCULO DIFERENCIAL,3.0
MBIT4005,INTERCAMBIO INTERNACIONAL,0.0
DISE1301,DIBUJO A MANO ALZADA,3.0
FILO1010,INTRODUCCION A LA FILOSOFIA,3.0
CISO4600,AMERICA LATINA URBANA,4.0
ICYA2401C,COMPL MECANICA DE FLUIDOS,0.0
ARTE2126,INTROD. PROCESOS IMPRESIÓN,3.0
EDUC5300,SEMINARIO DE INVES. - ACCIÓN,6.0
QUIM6990,SUSTENTACIÓN DE TESIS,0.0
IMEC1000C,COMPL.INTRODUCCION IMEC,0.0
MUSI1100A,APRECIACION DE LA MUSICA,3.0
DISE3511,SUPERFICIES TEXTILES,3.0
ECON1001C,COMPL INTROD. ECON COLOMBIANA,0.0
EDUC6022,INVESTIGACIÓN DOCTORAL III,12.0
CPOL2421,"GUERRA, POLÍTICA Y DERECHO",3.0
ICYA3104,PROYECTO ESPECIAL PREGRADO,3.0
MADM4551,JUEGO GERENCIAL,3.0
PERI1018B,"PERIODISMO, GUERRA Y PAZ",3.0
FISI1029,FISICA EXPERIMENTAL II,1.0
